job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
239,8,11.790981354027377,0,3,0,12,2,12,0,4279,2,7,5,278,281,6.98933526597456,1.8718021769015913,8
240,3,11.89194392306341,2,3,2,19,1,19,100,3563,0,6,12,313,364,7.403670290012373,1.8562979903656263,5
241,9,11.3508417348771,2,2,0,16,1,16,50,7834,2,3,4,290,324,6.836259277277067,2.0794415416798357,7
242,2,10.661040432913284,2,0,3,9,1,9,0,8724,1,1,4,359,363,6.663132695990803,2.0794415416798357,8
243,11,11.692794015603116,2,3,1,10,0,10,50,12907,0,7,11,256,264,7.795234929002173,1.7749523509116738,11
244,7,11.608817293765796,2,1,3,5,1,14,100,7669,1,10,4,283,336,6.302618975744905,2.2823823856765264,14
245,18,11.419603307738855,2,3,2,3,1,3,100,717,0,9,13,393,393,7.035268599281097,1.824549292051046,14
246,17,11.29361206923637,0,2,1,6,0,13,50,11591,2,4,11,240,269,7.64826303090192,2.0014800002101243,1
247,2,11.583579622423843,0,2,3,7,0,9,0,10524,2,3,12,428,454,6.919683849847411,2.028148247292285,3
248,12,10.99159485655909,2,0,0,1,0,1,0,8406,3,0,5,198,225,7.513709247839705,1.667706820558076,6
249,15,11.085076701576972,0,0,3,6,2,6,0,2796,2,0,2,19,36,7.409741954080923,1.8718021769015913,12
250,19,11.937990565466421,2,1,1,1,0,1,0,13061,0,16,6,474,482,7.501634457883413,2.128231705849268,1
251,18,11.904244318302288,2,3,1,17,2,17,50,9705,0,8,7,125,155,7.465082736399547,1.7749523509116738,12
252,17,11.153489570255058,2,0,2,19,0,19,0,1659,1,0,14,348,350,7.266128779556451,2.128231705849268,14
253,4,11.124671393592418,1,0,2,18,0,17,0,4237,1,0,5,126,157,7.02197642307216,2.272125885509337,13
254,9,11.860217527026169,2,1,3,15,0,15,0,221,0,10,8,20,39,6.77078942390898,2.2617630984737906,9
255,8,11.718279720874756,2,3,3,8,0,8,100,10764,3,9,7,232,244,6.980075940561763,1.7047480922384253,8
256,1,11.313071102883967,2,2,3,19,2,19,0,10904,3,3,11,341,386,6.963189985870238,2.1972245773362196,4
257,8,11.682710432760004,1,3,0,18,1,18,50,11120,1,5,6,439,457,6.517671272912275,2.151762203259462,12
258,19,11.802343529715058,2,3,3,19,2,15,100,9488,2,5,9,355,407,6.643789733147672,2.0794415416798357,5
259,8,11.002416457742598,1,0,0,18,2,18,100,4481,3,1,6,70,75,6.42648845745769,1.6486586255873816,5
260,13,11.249936005108818,2,0,3,19,1,17,0,2214,1,0,14,105,153,7.400620577371135,2.1162555148025524,2
261,11,11.072868912092446,2,0,0,0,0,0,0,316,1,1,14,293,338,7.233455418621439,2.163323025660538,0
262,6,11.139787169286475,2,2,0,11,1,11,0,6294,2,3,6,392,432,7.7406644019172415,2.302585092994046,13
263,7,11.491088770361054,2,3,3,9,1,17,100,9581,1,7,12,157,187,7.44600149832412,2.0412203288596382,9
264,14,12.035397010964479,2,1,2,16,0,3,100,586,1,18,0,185,198,7.795234929002173,1.9878743481543455,12
265,15,11.679557922299542,1,3,1,18,1,18,100,3366,0,8,2,351,380,7.819636302367592,2.186051276738094,4
266,17,11.303586194632416,2,3,1,8,2,2,100,4385,3,7,1,427,469,6.484635235635252,2.0149030205422647,8
267,12,11.62179780694117,1,2,1,18,1,18,0,3217,2,4,3,243,285,7.076653815443951,2.0412203288596382,12
268,16,11.929066713075628,2,3,3,19,0,19,100,12945,0,5,11,458,492,6.530877627725885,1.667706820558076,4
269,14,11.462978632117414,2,3,1,1,0,1,100,6191,1,7,6,349,352,7.552237287560802,2.2823823856765264,9
270,14,11.825785398114133,1,3,1,18,2,18,0,12400,3,8,5,445,488,7.1631723908466425,2.174751721484161,14
271,13,11.153704425336132,2,2,1,3,2,18,50,2852,1,3,4,177,201,7.351158226430694,2.186051276738094,13
272,15,11.389400978684732,2,0,3,17,0,17,50,732,1,0,0,473,478,7.086737934510577,1.667706820558076,11
273,16,12.203479285677574,0,1,3,6,2,6,50,7974,1,18,14,413,470,7.114769448366463,1.6094379124341003,15
274,11,10.937881268877586,2,2,2,1,2,1,50,4419,1,4,0,432,443,7.482681828154651,1.916922612182061,15
275,9,11.86569981146014,0,1,3,6,1,6,50,2067,2,12,13,73,123,6.879355804460439,2.2925347571405443,9
276,16,12.091620929860568,2,1,0,8,1,8,0,11799,0,15,3,463,521,7.45182223652793,1.6486586255873816,7
277,7,11.966621850941234,2,1,0,10,2,10,50,12655,0,12,6,178,233,6.802394763324311,1.6863989535702288,5
278,4,12.414500449408608,2,1,0,17,2,17,0,2485,0,12,6,403,415,7.786136437783072,2.0412203288596382,5
279,9,12.02814741073532,2,1,2,9,1,2,50,12289,1,14,8,359,382,7.024649030453636,2.1400661634962708,0
280,7,11.354257932840383,0,0,0,7,0,4,0,3538,1,0,1,298,317,7.110696122978827,1.791759469228055,14
281,1,11.452750741934159,2,3,2,9,2,15,100,12518,0,5,0,460,491,6.96979066990159,1.667706820558076,9
282,16,11.903155100435615,2,1,3,11,1,11,100,4099,2,17,5,152,183,6.71295620067707,2.0014800002101243,11
283,6,10.834647192276401,2,0,1,2,2,2,50,10334,2,0,6,118,139,7.685703061234547,1.9600947840472698,12
284,1,12.311436661181874,0,1,3,12,1,12,0,1413,3,19,11,117,164,7.729295674310482,2.066862759472976,12
285,8,10.778080906854074,2,0,3,5,0,5,50,6975,1,0,5,399,435,7.576097340623111,1.8562979903656263,1
286,10,10.875723740692331,2,0,1,10,0,10,50,9783,3,1,11,234,239,7.81237820598861,1.667706820558076,9
287,3,11.840659635648157,2,1,0,5,1,5,0,3025,1,19,4,404,451,7.036148493750536,1.840549633397487,7
288,5,11.099680169543102,2,3,2,9,2,9,100,1178,2,5,4,427,470,6.70808408385307,1.8562979903656263,15
289,17,12.09217579885006,2,1,2,0,0,14,100,9217,3,18,3,46,67,7.3632795869630385,2.0541237336955462,13
290,11,11.049873616009078,2,2,3,3,1,2,100,328,1,3,12,282,312,7.3938782901077555,2.2300144001592104,0
291,14,11.9766783489489,2,1,2,11,2,11,50,6924,3,11,10,35,75,7.463363045520021,2.0412203288596382,12
292,7,11.499779433300214,2,1,0,3,1,3,50,9699,2,15,2,137,188,6.863803391452954,2.0014800002101243,12
293,9,10.829154192888762,2,0,2,3,2,3,100,5501,1,1,3,384,407,7.80994708647679,2.2082744135228043,6
294,4,11.55655950199029,2,2,1,16,1,12,0,1881,1,3,14,454,473,7.026426808699636,1.8870696490323797,12
295,18,11.062112511110408,2,0,3,0,1,8,0,5530,2,0,7,223,249,6.29156913955832,2.0149030205422647,9
296,8,11.072620434019356,2,0,3,0,0,5,0,8667,3,0,1,53,75,6.787844982309579,1.840549633397487,14
297,0,12.316253524546447,2,3,1,4,0,0,0,3456,2,5,7,485,496,7.758760544157663,2.2192034840549946,11
298,6,11.20329767043424,2,3,3,5,1,5,50,3791,3,9,10,52,95,7.7823903355874595,2.0918640616783932,1
299,15,11.434509766332706,0,2,2,6,1,6,50,4021,0,3,8,125,140,7.044032897274685,2.0918640616783932,8
300,2,11.295801260980769,2,2,3,5,0,5,50,3469,1,2,6,426,434,7.611842399580417,2.174751721484161,2
301,15,11.18066434912048,2,2,2,3,0,7,100,5781,3,2,12,117,133,6.9874902470009905,2.2512917986064953,7
302,15,12.136534982814283,2,1,3,13,2,10,0,9458,2,19,11,478,521,7.202661196523238,1.8870696490323797,5
303,19,11.645925466431473,2,3,3,5,0,5,50,6094,2,9,1,157,159,6.591673732008658,2.128231705849268,4
304,4,11.98471499853907,2,1,2,2,2,15,0,9991,3,19,11,438,464,7.280008252884188,2.186051276738094,15
305,12,11.017923976551122,2,2,0,9,0,9,100,9066,3,4,10,83,126,6.682108597449809,2.0541237336955462,9
306,6,11.409208043138555,2,2,1,2,1,2,50,4539,3,4,10,466,508,7.705262474866325,2.1972245773362196,14
307,8,11.568577745160106,2,3,0,16,1,8,50,7355,1,5,2,343,352,6.612041034833092,1.9021075263969205,15
308,1,10.717280334365933,2,0,0,3,1,3,50,5258,2,1,12,414,435,6.309918278226516,2.2512917986064953,4
309,9,11.127277689932466,0,2,2,6,1,6,100,9317,2,2,12,54,97,7.592366128519796,1.824549292051046,11
310,19,10.853909143126428,2,0,2,11,1,8,50,11470,2,0,6,68,107,6.338594078203183,1.9878743481543455,15
311,10,11.626566601459277,2,3,0,2,0,2,50,8782,0,8,1,213,228,7.329093736246592,1.8870696490323797,6
312,9,10.926280148482137,0,0,0,6,2,6,100,6063,3,1,5,21,20,6.573680166960646,2.2925347571405443,5
313,3,10.947221179694248,2,0,3,9,1,9,50,9313,0,1,5,70,113,6.710523109452428,2.2407096892759584,5
314,19,11.031788084906063,2,0,0,16,0,16,0,10426,2,0,7,85,124,6.666956792429207,1.6863989535702288,15
315,1,11.274046255019954,2,2,0,14,1,12,100,7912,2,3,5,462,490,6.794586580876499,2.0412203288596382,15
316,0,12.381910729966267,2,1,3,19,1,19,50,11064,0,15,5,380,402,7.374629015218945,1.667706820558076,4
317,3,11.313351945168451,2,0,1,0,0,0,100,6855,0,0,1,459,473,7.377133712833954,1.7404661748405046,12
318,14,11.284216455183136,2,3,0,8,1,8,100,11080,2,7,1,363,400,7.030857476116121,2.163323025660538,6
319,16,11.164912894110149,2,0,0,2,1,4,100,1538,1,1,7,430,451,7.0192966537150445,2.163323025660538,8
320,17,11.516459213918367,1,2,3,18,2,17,100,2007,2,2,6,105,127,7.665753431861699,2.1972245773362196,3
321,16,11.044616399140562,2,2,0,2,2,2,100,5141,2,3,12,236,255,6.723832440821209,2.2617630984737906,0
322,16,10.698265803008391,2,0,0,10,2,1,0,12508,3,1,12,122,179,6.289715570908998,1.6094379124341003,2
323,18,10.518538047359652,2,0,1,5,2,5,0,12023,1,0,12,422,461,7.1770187659099,2.151762203259462,9
324,17,12.171217190757702,0,1,0,7,0,7,50,7892,0,15,1,208,244,7.491087593534876,2.2617630984737906,3
325,10,11.393263164601542,2,2,3,16,2,16,100,9578,3,3,6,323,367,7.753623546559746,2.1041341542702074,8
326,10,11.885164655179766,0,3,3,12,0,12,100,12747,2,8,5,236,269,7.207118856207756,1.791759469228055,12
327,1,11.33117574464663,2,2,3,14,2,17,0,6743,2,3,3,292,318,7.738923757439457,1.6486586255873816,1
328,6,10.749162668413938,2,0,2,11,1,11,100,8244,2,1,10,231,273,6.536691597591305,1.8562979903656263,8
329,10,11.508957603408843,2,1,3,11,2,11,50,7785,2,11,2,3,39,6.744059186311348,1.6094379124341003,14
330,15,10.98357939156686,2,0,1,14,2,2,50,4896,2,1,1,383,420,7.496652438168283,2.1162555148025524,5
331,18,11.607680945502809,2,2,1,4,1,4,100,10695,3,4,14,212,254,7.6708948313621175,2.2407096892759584,6
332,16,10.391668714817564,2,0,1,10,2,18,100,10865,1,0,10,461,476,6.93828448401696,2.128231705849268,5
333,19,11.53340433415155,2,2,3,13,1,13,50,11200,0,2,7,292,315,6.787844982309579,2.0014800002101243,2
334,5,11.940647701959358,2,1,1,5,2,5,0,12294,2,12,2,224,265,7.134093721192866,2.0794415416798357,11
335,6,11.43576360367108,2,0,3,17,1,17,50,10369,3,1,2,279,315,7.576097340623111,1.6486586255873816,8
336,13,11.438826723543134,2,3,1,0,2,0,50,2099,0,6,8,350,379,7.024649030453636,2.186051276738094,14
337,10,11.340617603358513,0,0,2,7,0,10,0,2181,1,1,8,225,280,7.70210434005105,1.840549633397487,5
338,1,11.106474871430772,2,3,0,11,2,11,100,2720,2,5,12,174,209,6.695798917058491,2.1400661634962708,4
339,10,11.511103806757959,2,3,3,15,0,15,100,417,2,6,13,184,214,7.098375638590786,2.272125885509337,10
340,11,11.47460035064856,2,3,0,3,0,11,100,2650,1,8,12,445,480,7.007600613951853,1.6486586255873816,5
341,4,11.189809633129057,0,2,2,7,1,7,100,1765,1,2,5,126,134,7.798933310041217,1.9021075263969205,11
342,12,11.683258782452116,2,3,1,9,0,1,0,8508,0,8,7,380,389,7.8156105320351905,2.186051276738094,14
343,16,10.938023435497104,2,2,1,1,1,3,0,9237,3,3,13,293,334,7.786551806428712,2.2082744135228043,10
344,0,11.444314663342436,2,1,0,9,2,9,0,701,1,13,8,173,212,6.489204931325317,2.174751721484161,8
345,8,11.658185309623358,2,3,1,15,0,8,50,5835,2,9,11,377,398,6.459904454377535,2.163323025660538,8
346,14,12.282023917761979,2,1,1,17,1,17,50,12653,3,13,5,173,215,7.518064181233078,2.0541237336955462,6
347,5,11.616005382038914,2,2,1,4,0,4,50,3198,2,4,3,7,15,6.9584483932976555,1.667706820558076,6
348,6,11.263514937405299,2,0,3,0,1,16,0,4966,3,1,14,209,209,7.1459844677143876,1.9459101490553132,8
349,2,11.661138552130733,2,1,0,1,2,1,100,12019,2,12,3,14,38,7.270312886079025,2.174751721484161,7
350,17,11.17232070120899,0,0,0,6,0,6,50,12800,2,1,8,375,392,7.240649694255466,2.2192034840549946,0
351,7,11.054549966205157,0,0,3,7,0,7,50,12243,1,1,10,346,402,7.396948602621014,1.916922612182061,14
352,1,11.476458556613569,2,2,0,13,2,19,0,2424,3,3,8,377,390,7.323170717943469,1.8718021769015913,15
353,8,12.306980763961713,1,1,2,18,1,0,0,5038,0,13,9,104,107,7.659642954564682,2.028148247292285,12
354,5,12.272726116084694,2,1,2,2,1,2,100,10113,2,13,3,28,57,7.502738210754851,2.2512917986064953,3
355,4,10.99167906637632,2,0,3,1,0,11,100,6139,3,0,10,153,211,6.618738983517219,1.7404661748405046,8
356,0,11.024741571685063,2,0,0,13,2,4,50,6383,0,1,1,77,120,6.2324480165505225,1.8870696490323797,7
357,15,11.2590520509908,2,0,1,13,0,13,50,6410,3,0,11,456,468,7.005789019253503,2.186051276738094,15
358,3,11.020627145818121,2,0,0,1,0,9,50,5845,0,0,8,90,109,7.687080155783135,2.2617630984737906,3
359,14,10.884029264211806,2,2,2,10,2,2,0,13086,1,3,7,187,225,7.695757990554761,1.8870696490323797,4
360,9,12.11585796160861,2,1,2,0,2,3,100,9493,1,15,5,278,332,7.736307096548285,1.9740810260220096,8
361,12,11.838596723326043,2,3,0,14,1,9,100,3248,0,5,13,298,315,7.227662498728654,1.7749523509116738,8
362,14,11.28657678270707,2,3,3,10,2,13,0,6954,0,8,9,219,255,7.79770203551669,1.8082887711792655,4
363,1,11.801384735325462,2,1,3,1,2,1,50,3764,0,13,0,225,262,7.201916317531627,2.0541237336955462,9
364,0,11.409496416162149,2,0,1,4,2,4,50,7789,1,1,12,371,380,6.495265555937008,2.1041341542702074,10
365,10,11.383044544115709,2,3,2,5,2,5,0,7951,0,7,14,464,500,7.474204806496124,2.128231705849268,10
366,19,11.112298633502313,2,2,1,10,2,10,0,10594,3,3,2,136,142,7.266128779556451,2.1162555148025524,9
367,14,11.71234173760932,0,3,0,6,2,3,100,10297,3,6,1,94,114,7.3777589082278725,1.9459101490553132,13
368,7,10.938769478837743,0,0,1,12,1,18,0,12052,1,1,5,330,384,7.389563953677635,1.824549292051046,7
369,2,10.73269417750317,0,0,2,6,2,6,50,9076,1,1,10,360,398,7.812782818577581,1.824549292051046,3
370,16,11.159203300142398,2,0,3,14,2,14,50,1243,3,1,7,233,268,7.040536390215956,2.174751721484161,2
371,4,11.339773736496767,2,0,0,17,0,17,50,5870,0,0,13,427,475,7.543273346705446,2.0149030205422647,13
372,2,10.961121584475679,2,0,0,14,1,14,0,7943,3,1,5,137,168,7.5688956634069955,1.8562979903656263,6
373,13,10.717922730303274,2,0,0,10,1,10,100,127,3,1,2,12,12,7.59488438721652,2.2192034840549946,12
374,12,11.794979228163157,2,1,2,5,2,5,100,9540,2,12,6,431,441,6.3561076606958915,1.7047480922384253,5
375,13,11.503430530408426,0,2,3,7,1,7,0,11156,3,2,4,224,259,6.93828448401696,1.7578579175523736,14
376,12,12.268328876724272,2,3,2,17,1,17,0,11088,1,9,10,140,162,7.044032897274685,1.9878743481543455,2
377,0,11.813785327687714,2,1,3,3,2,3,100,180,2,17,4,226,233,7.67786350067821,2.2082744135228043,14
378,13,11.06170433502386,2,0,2,0,2,0,0,1581,0,0,12,371,423,6.815639990074331,1.8870696490323797,6
379,1,11.716625204606235,2,3,1,15,0,15,100,13030,2,7,13,141,185,6.723832440821209,1.8562979903656263,2
380,2,11.581107341022598,2,2,0,13,1,13,50,1665,3,4,4,165,175,7.44716835960004,2.2925347571405443,15
381,18,10.884029264211806,2,0,3,11,1,11,50,3784,3,0,1,20,37,7.7306140660637395,2.0149030205422647,3
382,10,11.415356736564085,2,0,3,4,0,4,50,1330,1,1,7,135,183,6.810142450115136,2.2512917986064953,15
383,17,11.741422659926142,2,3,3,13,2,13,0,3585,3,7,7,89,122,7.661997558901893,1.824549292051046,1
384,18,11.03538953906888,2,2,1,9,2,18,50,6424,3,4,7,480,529,6.677083461247136,2.1162555148025524,5
385,9,12.051609416864615,0,1,3,12,0,12,0,10096,2,17,0,41,79,7.628517626575055,2.2300144001592104,2
386,4,11.145045117189335,2,2,0,14,2,15,100,3994,0,2,7,7,41,6.3473892096560105,2.302585092994046,12
387,18,11.29455799002381,2,0,2,13,2,13,0,12935,0,0,2,227,241,7.473069088032197,2.0149030205422647,0
388,12,12.075548156208798,2,3,3,13,2,13,100,12425,3,6,9,121,148,7.595889917718538,1.7749523509116738,1
389,6,11.857401301451963,0,1,2,12,2,12,100,4594,1,14,2,168,184,7.254884810077338,1.6863989535702288,11
390,19,12.142061985049649,0,1,0,7,1,7,0,9778,3,11,4,407,451,7.773594467360194,2.0149030205422647,6
391,1,10.43290919358419,2,0,3,15,2,15,0,2728,1,1,5,127,164,6.992096427415888,2.2082744135228043,15
392,2,12.345203954315155,1,1,1,18,0,2,0,4206,3,16,3,112,114,6.88653164253051,1.62924053973028,1
393,17,11.354644600996048,0,2,3,7,0,7,50,12126,3,2,12,476,528,7.047517221357296,1.791759469228055,10
394,7,11.29447090314215,2,3,1,15,1,15,50,9879,0,5,0,172,227,7.257707677160043,2.0412203288596382,4
395,17,10.717679111454828,2,0,0,11,1,11,100,8219,0,0,5,43,49,7.5678626054638825,2.028148247292285,11
396,7,10.741513994414158,2,2,1,10,2,9,100,8036,3,4,11,235,246,7.474204806496124,1.9315214116032138,12
397,9,11.192637552769533,2,2,3,8,1,8,100,5955,0,3,8,304,307,7.511524648390866,1.9459101490553132,13
398,12,11.693303467619163,2,3,1,0,0,19,100,3308,1,5,3,285,315,7.43955930913332,2.2617630984737906,12
399,15,11.859241944780736,2,1,0,11,2,11,0,8002,2,15,3,433,466,7.4977617006225685,1.9315214116032138,11
400,6,12.351872842635926,2,1,2,2,0,2,0,7687,1,12,8,391,443,6.7580945044277305,2.186051276738094,9
401,4,10.975156781589796,0,0,2,6,0,6,100,7314,3,1,9,414,435,6.663132695990803,2.2192034840549946,3
402,19,11.009406416386676,2,0,3,8,0,8,0,2295,0,1,10,470,501,7.022868086082641,2.028148247292285,2
403,12,12.184067294017293,2,3,1,4,0,7,100,10213,0,9,3,219,235,7.492203042618741,1.9459101490553132,4
404,18,12.116022109517187,2,3,1,13,1,13,50,5560,3,6,1,396,442,7.71333788887187,1.7578579175523736,12
405,3,11.37373236077595,0,2,3,7,1,7,50,9658,2,3,13,7,39,6.630683385642372,2.2925347571405443,4
406,14,11.153776033439335,1,0,0,18,0,18,0,9980,2,1,4,284,284,6.974478911025045,2.272125885509337,4
407,16,12.240208336459787,0,1,3,7,2,7,100,2717,1,12,3,465,514,7.597897950521784,1.7749523509116738,9
408,6,11.510873360844098,2,0,1,17,1,17,100,3746,1,1,13,140,147,6.248042874508429,1.9315214116032138,2
409,4,11.649787554659945,2,2,3,4,2,4,0,3533,1,4,1,463,491,7.382124365737512,1.7749523509116738,3
410,19,11.764275448174606,2,2,3,4,0,4,50,3983,0,4,0,277,317,7.004881989712859,2.2407096892759584,11
411,13,11.003715202472089,0,0,3,7,2,7,0,11561,2,1,13,273,319,7.706612913964197,1.840549633397487,0
412,6,11.53251238272827,2,2,2,19,2,19,0,4375,2,3,9,166,183,6.899723107284872,2.186051276738094,5
413,0,11.463588151141717,2,1,2,1,2,7,100,7707,2,18,11,306,328,7.170888478512505,1.9600947840472698,9
414,5,11.80451240349922,2,3,1,14,2,14,0,10525,3,8,5,245,245,6.975413927455952,2.0541237336955462,8
415,12,11.996714882073341,2,3,1,0,0,0,50,6566,3,9,3,288,295,7.271703706887368,2.1041341542702074,3
416,13,11.733738302279484,2,1,2,2,2,2,100,2387,1,19,3,178,231,7.534228326274089,2.128231705849268,6
417,10,10.981522914215407,0,0,3,6,1,6,50,7712,0,0,0,331,357,7.602401335665818,1.7047480922384253,14
418,1,10.989132797979813,2,2,1,5,2,5,50,4613,1,3,1,451,496,6.840546529288687,1.7578579175523736,9
419,16,12.163900782013236,2,1,0,3,0,3,0,10586,3,11,14,317,340,7.786551806428712,1.7404661748405046,0
420,7,11.742146510844465,2,1,1,11,1,11,0,7330,1,14,8,153,180,7.25063551189868,1.667706820558076,6
421,4,11.519682584133388,2,2,2,19,2,19,100,1839,3,4,0,8,33,6.424869023905388,1.8718021769015913,0
422,14,11.674772168574798,2,3,3,10,0,17,100,9033,2,9,13,163,176,7.146772179452637,2.0412203288596382,7
423,6,11.810300409392909,2,1,3,3,2,3,100,11224,3,17,5,104,161,6.3578422665081,1.8562979903656263,3
424,19,11.576463485774216,2,2,0,17,2,7,50,7541,0,2,13,285,322,6.8308742346461795,1.6863989535702288,5
425,4,11.451518036840865,2,0,3,19,0,19,100,2482,3,1,7,48,105,7.220373836723949,2.128231705849268,3
426,3,11.278164694315828,2,3,2,11,1,11,50,10142,0,6,6,26,34,7.356279876550748,1.9459101490553132,12
427,4,12.199767811770549,2,1,1,2,1,19,50,3045,2,19,8,315,359,6.646390514847729,2.1972245773362196,4
428,11,11.484268755720423,2,3,2,11,1,7,50,4494,2,8,13,214,246,7.272398392570047,2.2925347571405443,2
429,0,11.079554587608355,2,2,3,1,2,7,50,4619,0,2,1,344,392,7.7651449029361315,1.8562979903656263,3
430,9,11.876422088255891,2,3,1,14,2,0,50,9174,0,5,2,331,362,6.818924065275521,1.791759469228055,0
431,10,12.10761050350788,2,3,0,4,1,6,0,13116,3,9,8,218,220,6.8885724595653635,2.0918640616783932,14
432,17,10.75683848463641,2,2,1,9,2,16,100,2411,1,2,6,399,447,7.669961995473577,2.128231705849268,5
433,1,11.348145156952933,2,3,0,11,2,11,0,4413,3,7,1,407,418,7.802618063442671,1.8870696490323797,5
434,0,11.940178157148331,2,3,1,14,0,2,0,5655,3,7,10,98,136,6.792344427470809,2.028148247292285,8
435,8,12.142429723224216,2,1,3,14,1,14,0,8264,2,14,8,134,190,7.02108396428914,2.174751721484161,6
436,5,11.195045319320093,2,2,0,9,1,5,50,9241,0,4,14,198,226,7.743269700829004,2.163323025660538,3
437,18,12.313836770204048,2,1,2,14,2,13,0,2189,2,10,10,356,383,7.346010209913293,1.9021075263969205,11
438,9,11.984814815126175,2,1,3,13,2,13,0,6977,3,11,11,473,529,7.206377291472252,2.272125885509337,1
439,16,11.2761012587876,2,2,0,8,0,8,100,7976,1,2,3,83,132,7.546446273746024,1.8082887711792655,0
440,18,12.330584105596772,0,1,1,12,1,6,50,223,2,18,13,195,217,7.535830462798367,2.186051276738094,3
441,18,12.07573044772762,2,3,1,4,1,4,0,10017,1,8,13,411,419,6.825460036255307,2.2512917986064953,4
442,7,11.860542509720167,2,3,1,2,1,2,50,630,0,6,6,346,368,7.4489161025442,2.2082744135228043,12
443,16,12.01305812219742,0,3,2,6,0,6,100,5527,0,7,4,413,463,7.566311014772463,2.272125885509337,12
444,8,11.395019921810107,2,2,2,11,0,11,0,1836,2,4,10,206,239,7.59890045687141,1.7227665977411035,7
445,13,11.529035006703296,0,3,1,7,2,7,0,755,2,6,1,467,468,7.729735331385051,1.9878743481543455,12
446,12,11.347201404523505,2,2,2,14,2,15,100,9294,2,3,7,371,400,7.338238150065589,2.1162555148025524,14
447,18,11.485143083957777,2,1,2,1,1,1,100,846,0,17,8,10,16,7.493317248862145,1.7047480922384253,2
448,15,11.155335817103095,2,2,1,14,2,14,0,4890,1,4,3,396,434,7.550661243105336,2.1162555148025524,9
449,9,11.230562553996048,2,2,3,15,0,15,0,1066,0,3,14,455,488,7.3031700512368,1.9600947840472698,10
